交易日期,买入股票代码,买入股票名称,选股下周期涨跌幅,资金曲线,累积净值
2006-12-29,sh600552 sh600706 sz000008 sz000545 sz000669 sz002042 ,方兴科技 长安信息 宝利来 吉林制药 领先科技 飞亚股份 ,0.24631351756001107,1.246313517560011,1.246313517560011
2007-01-31,sh600552 sh600699 sz000545 sz000711 sz002016 sz002042 ,方兴科技 辽源得亨 吉林制药 天伦置业 威尔科技 飞亚股份 ,0.27252002456054836,1.5859589079756087,1.5859589079756087
2007-02-28,sh600444 sh600593 sh600706 sz000008 sz000669 sz002016 ,国通管业 大连圣亚 长安信息 宝利来 领先科技 威尔科技 ,0.2153479690446931,1.9274919377964954,1.9274919377964954
2007-03-30,sh600444 sh600513 sh600562 sh600647 sz000639 sz002016 ,国通管业 联环药业 高淳陶瓷 同达创业 金德发展 威尔科技 ,0.26080029933219095,2.430182412134206,2.430182412134206
2007-04-30,sh600444 sh600513 sh600593 sz000669 sz000711 sz002034 ,国通管业 联环药业 大连圣亚 领先科技 天伦置业 美欣达 ,0.11631680383942666,2.7128534630604455,2.7128534630604455
2007-05-31,sh600444 sh600513 sh600647 sz000639 sz000669 sz002034 ,国通管业 联环药业 同达创业 金德发展 领先科技 美欣达 ,-0.03295734422055918,2.6234450176584265,2.6234450176584265
2007-06-29,sh600444 sh600562 sh600593 sh600873 sz000526 sz002034 ,国通管业 高淳陶瓷 大连圣亚 五洲明珠 旭飞投资 美欣达 ,0.24561843309386577,3.2678114722035985,3.2678114722035985
2007-07-31,sh600444 sh600455 sh600513 sh600873 sz000639 sz002034 ,国通管业 交大博通 联环药业 五洲明珠 金德发展 美欣达 ,0.15289330307204607,3.7674379620055323,3.7674379620055323
2007-08-31,sh600634 sh600873 sz000526 sz000669 sz002020 sz002034 ,海鸟发展 五洲明珠 旭飞投资 领先科技 京新药业 美欣达 ,0.11481708338982055,4.200004200655097,4.200004200655097
2007-09-28,sh600455 sh600562 sh600593 sz000526 sz000639 sz002058 ,交大博通 高淳陶瓷 大连圣亚 旭飞投资 金德发展 威尔泰 ,-0.06376689031283345,3.9321829934784835,3.9321829934784835
2007-10-31,sh600373 sh600455 sh600513 sh600532 sz000639 sz002058 ,鑫新股份 交大博通 联环药业 华阳科技 金德发展 威尔泰 ,0.028741276102297597,4.045198950578808,4.045198950578808
2007-11-30,sh600502 sh600633 sh600985 sz000049 sz000791 sz000985 ,安徽水利 白猫股份 雷鸣科化 德赛电池 西北化工 大庆华科 ,0.20748167106550253,4.884503588637316,4.884503588637316
2007-12-28,sh600520 sh600562 sh600566 sh600647 sz000526 sz002034 ,三佳科技 高淳陶瓷 洪城股份 同达创业 旭飞投资 美欣达 ,-0.0442459003697625,4.668384329498722,4.668384329498722
2008-01-31,sh600455 sh600562 sh600753 sz000803 sz002020 sz002066 ,交大博通 高淳陶瓷 东方银星 金宇车城 京新药业 瑞泰科技 ,0.14256645890109687,5.333939352144727,5.333939352144727
2008-02-29,sh600532 sh600647 sz000711 sz002049 sz002057 sz002108 ,华阳科技 同达创业 天伦置业 晶源电子 中钢天源 沧州明珠 ,-0.19333982788386528,4.302676435858089,4.302676435858089
2008-03-31,sh600506 sh600647 sz000593 sz000703 sz000803 sz002055 ,香梨股份 同达创业 大通燃气 世纪光华 金宇车城 得润电子 ,-0.09947772650013198,3.8746559661532354,3.8746559661532354
2008-04-30,sh600707 sh600763 sz000070 sz000589 sz000990 sz002068 ,彩虹股份 通策医疗 特发信息 黔轮胎Ａ 诚志股份 黑猫股份 ,-0.06729384354104084,3.6139154737915593,3.6139154737915593
2008-05-30,sh600073 sh600354 sh600537 sh600707 sz000025 sz000413 ,上海梅林 敦煌种业 海通集团 彩虹股份 特力Ａ 宝石Ａ ,-0.19826397606875024,2.8974062227812634,2.8974062227812634
2008-06-30,sh600165 sh600602 sz000070 sz000413 sz000926 sz002106 ,宁夏恒力 广电电子 特发信息 宝石Ａ 福星股份 莱宝高科 ,0.1495778056735404,3.330793887729746,3.330793887729746
2008-07-31,sh600354 sh600540 sz000068 sz000697 sz000713 sz000727 ,敦煌种业 新赛股份 赛格三星 咸阳偏转 丰乐种业 华东科技 ,-0.2731338246368614,2.4210414140970395,2.4210414140970395
2008-08-29,sh600165 sh600782 sz000890 sz002132 ,宁夏恒力 新钢股份 法尔胜 恒星科技 ,-0.08262824856646556,2.2209950023433223,2.2209950023433223
2008-09-26,sh600673 sh600782 sz000890 sz002132 ,东阳光铝 新钢股份 法尔胜 恒星科技 ,-0.3171252383713363,1.5166614328036494,1.5166614328036494
2008-10-31,sh600165 sh600558 sh600591 sh600673 sh600782 sz000778 ,宁夏恒力 大西洋 上海航空 东阳光铝 新钢股份 新兴铸管 ,0.2456310459986426,1.8892005669690097,1.8892005669690097
2008-11-28,sh600165 sh601628 sz000039 sz000926 sz002150 ,宁夏恒力 中国人寿 中集集团 福星股份 江苏通润 ,-0.02818541560009491,1.8359526638370534,1.8359526638370534
2008-12-31,sh600165 sh600558 sh600673 sz000039 sz000890 ,宁夏恒力 大西洋 东阳光铝 中集集团 法尔胜 ,0.209108490240123,2.2198659535243515,2.2198659535243515
2009-01-23,sh600359 sh600506 sh600540 sz000099 sz002132 sz002150 ,新农开发 香梨股份 新赛股份 中信海直 恒星科技 江苏通润 ,0.09304858100396007,2.426421330518795,2.426421330518795
2009-02-27,sh600165 sh600506 sh600558 sh600992 sz000890 sz002207 ,宁夏恒力 香梨股份 大西洋 贵绳股份 法尔胜 准油股份 ,0.12192098339212043,2.7222530052592635,2.7222530052592635
2009-03-31,sh600562 sh600566 sh600768 sz000669 sz002034 sz002057 ,高淳陶瓷 洪城股份 宁波富邦 领先科技 美欣达 中钢天源 ,0.09364392750521922,2.977175468334627,2.977175468334627
2009-04-30,sh600455 sh600753 sz000639 sz002034 sz002057 sz002125 ,交大博通 东方银星 金德发展 美欣达 中钢天源 湘潭电化 ,0.1211789220483932,3.3379463823363373,3.3379463823363373
2009-05-27,sh600455 sh600493 sz000669 sz000703 sz000803 sz002175 ,交大博通 凤竹纺织 领先科技 世纪光华 金宇车城 广陆数测 ,0.18044272716671883,3.940254530701389,3.940254530701389
2009-06-30,sh600455 sh600566 sh600647 sz000526 sz002057 sz002058 ,交大博通 洪城股份 同达创业 旭飞投资 中钢天源 威尔泰 ,0.09858549069718436,4.328706457082389,4.328706457082389
2009-07-31,sh600455 sh600647 sz000669 sz002057 sz002058 sz002136 ,交大博通 同达创业 领先科技 中钢天源 威尔泰 安纳达 ,-0.13653913593110145,3.73766861773298,3.73766861773298
2009-08-31,sh600455 sh600566 sh600634 sh600647 sh600766 sz002175 ,交大博通 洪城股份 海鸟发展 同达创业 园城股份 广陆数测 ,0.07353526464989368,4.012519068711577,4.012519068711577
2009-09-30,sz000639 sz000669 sz002057 sz002071 sz002125 sz002136 ,金德发展 领先科技 中钢天源 江苏宏宝 湘潭电化 安纳达 ,0.17100839154448244,4.698693500693508,4.698693500693508
2009-10-30,sh600265 sh600593 sz000705 sz000711 sz000791 sz002178 ,景谷林业 大连圣亚 浙江震元 天伦置业 西北化工 延华智能 ,0.19696652868960607,5.624178848901522,5.624178848901522
2009-11-30,sh600566 sz000639 sz000803 sz002034 sz002058 sz002178 ,洪城股份 金德发展 金宇车城 美欣达 威尔泰 延华智能 ,0.07155607160069999,6.026622993308662,6.026622993308662
2009-12-31,sh600753 sz000705 sz000711 sz000803 sz002020 sz002113 ,东方银星 浙江震元 天伦置业 金宇车城 京新药业 天润发展 ,-0.00386963244143268,6.00330217746147,6.00330217746147
2010-01-29,sh600753 sz000711 sz002020 sz002034 sz002136 sz002175 ,东方银星 天伦置业 京新药业 美欣达 安纳达 广陆数测 ,0.06718306628097004,6.406622425554556,6.406622425554556
2010-02-26,sh600647 sz000711 sz002034 sz002057 sz002058 sz002136 ,同达创业 天伦置业 美欣达 中钢天源 威尔泰 安纳达 ,0.0974825339214429,7.031156213475555,7.031156213475555
2010-03-31,sh600687 sh600753 sz000711 sz000803 sz002125 sz002174 ,刚泰控股 东方银星 天伦置业 金宇车城 湘潭电化 梅花伞 ,-0.08281762434840534,6.44885255945298,6.44885255945298
2010-04-30,sh600070 sh600768 sz002034 sz002058 sz002136 sz002175 ,浙江富润 宁波富邦 美欣达 威尔泰 安纳达 广陆数测 ,-0.05685763462662263,6.082186056866643,6.082186056866643
2010-05-31,sh600070 sh600532 sh600593 sz002034 sz002058 sz002136 ,浙江富润 华阳科技 大连圣亚 美欣达 威尔泰 安纳达 ,-0.09008186893267722,5.534291369667825,5.534291369667825
2010-06-30,sh600992 sz000705 sz002034 sz002057 sz002174 sz002175 ,贵绳股份 浙江震元 美欣达 中钢天源 梅花伞 广陆数测 ,0.18486510077799978,6.557388701456282,6.557388701456282
2010-07-30,sh600136 sh600768 sz000803 sz002034 sz002058 sz002175 ,道博股份 宁波富邦 金宇车城 美欣达 威尔泰 广陆数测 ,0.11714634192447781,7.325562800408787,7.325562800408787
2010-08-31,sh600532 sh600753 sz000711 sz000803 sz002136 sz002175 ,华阳科技 东方银星 天伦置业 金宇车城 安纳达 广陆数测 ,0.11898866591767221,8.197221745125555,8.197221745125555
2010-09-30,sh600647 sh600768 sz000705 sz002034 sz002174 sz002175 ,同达创业 宁波富邦 浙江震元 美欣达 梅花伞 广陆数测 ,0.13263066007843127,9.284424675990827,9.284424675990827
2010-10-29,sh600753 sh600768 sz000023 sz000526 sz000803 sz002034 ,东方银星 宁波富邦 深天地Ａ 旭飞投资 金宇车城 美欣达 ,0.01217532085239359,9.397465525350896,9.397465525350896
2010-11-30,sh600136 sh600687 sh600766 sz000023 sz000711 sz000803 ,道博股份 刚泰控股 园城股份 深天地Ａ 天伦置业 金宇车城 ,0.05263455456151611,9.892096937284943,9.892096937284943
2010-12-31,sh600566 sh600768 sz002141 sz002174 sz002175 sz300013 ,洪城股份 宁波富邦 蓉胜超微 梅花伞 广陆数测 新宁物流 ,-0.03944555770164415,9.501897656755013,9.501897656755013
